label,text
0,so you are trying to make us look bad  just because there are a few bad apples in a tree doesnt mean the whole tree is bad 
0,Nobody knows what is right for you except you 
0,You are going to have to make this decision on your own 
0,welcome here we promote white unity british occupation of nireland is another issue we cannot succeed if we promote hate against other whites that is a fundamental tenet of white nationalism just something to think about 
0,first off i aint a weirdo i was joking second your inbox may be empty but check your sent message list
0,Being hit with a paintball is not bad  the painfull stuff is when you are diving around in air to the floor and you slice your elbows and knees up
0,I cant believe I spelt asian wrong 
1,And second of all whites are smarter than asians and if you ever look at bodybuilding contests you will see only whites maybe one or 2 blacks 
0,My nose has been broken a few times haha 
0,Once when I was a kid and a couple itmes in fights
1,Thebest thing to do is stand there and look them straight in their eyes with the NO FEAR stare and wait for them to throw their signature haymaker  
0,That describes the mooleys very well  the signature haymaker 
0,Looking at your guys situation makes me realise how lucky I am that my high school is 100  white however even in my remote countryside community there are more and more black s moving into the area  and their kids 
0,I have a goatee its clean and short but I used to have a long beard but got sick of it pretty fast
0,them damn wiggers need a friggen reality check its bad when a white person walks to another and calls him his  dawg 
0,HIV will do its job the fags keep searching for a cure but they will never find one because it keeps on changing and mutating already 60 percent of faggot apes have AIDS and it continues to grow 
0,The only bad thing is that these sick animals will infect whites 
0,I am going to try and update my site soon  I did however add a chat room 
0,I will probably be there most of today to see if anyone comes 
0,Wow maybe next time you should leave your little sister at home especially since you live in a highly nonwhite populated area 
0,How old are you 
0,Thank you for all your support  i have a great list that i am going to look into picking up 
0,Its a good to add a hint of truth in your essay s but maybe you have it better off then I did at high school  every teacher I had was very liberal and antiracist  and could barely accept the truth 
0,This thread reminds me of a post from the old board 
0,It was from a lady though and the girls here might want to give this a try  I did 
0,You know how they gawk as us  I think in my case because I have blue eyes and all of their females only have brown eyes so they are attracted to us 
0,This lady came out of a convenience store and got the stare  she glared right at them  spat on the ground and stormed off 
0,Now spitting isntvery ladylike  but its pretty funny  it gets the point across in all languages and they are left behind while you go away safely 
0,Just make sure you dont do it inside a mall  it has to be outside 
0,HELLO IF YOU ARE A Racist white that wants to talk to a 13 year old male  preferiblly female but i really dont care  PLEASE Email me at email protected   i need new friends 
0,So Toronto Police are investigating a  racist   altright  poster found on a telephone poll near a school 
0,Check out my thoughts 
0,Whether or not one chooses to eat meat is a very personal decision 
0,No one has the right to dictate that to me nor anyone else 
0,As long as we are tied to the Rothschild banking system we cannot be independent again 
1,We can turn the cold useless parts of Canada into a dumping ground for Jews and arm the Indians to keep them in line 
0,Toronto and Vancouver will be returned to the white Canadians and join America as the 51st and 52nd states 
1,Please vote in this poll  Will You Publicly Condemn Those Who Advocate the Murder of Women and Children 
1,Many many religious people are just following their programming  mixed in with a little personal interpretation and maybe a voice or two in their heads 
